trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
27,False,"{'a': 0.5, 'e': 0.037037037037037035}",25,0,36.85738382373396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.03571428571428571}",25,0,22.21903338235914,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.034482758620689655}",20,0,25.672024279286052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.03333333333333333}",20,0,18.203497851108324,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.03225806451612903}",25,8,-0.25576659501217414,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.03125}",20,9,18.363533567163135,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.030303030303030304}",30,15,25.153322987969165,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.5, 'e': 0.029411764705882353}",25,0,27.953200114248734,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.02857142857142857}",25,0,-16.64216691576321,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.027777777777777776}",25,0,29.72821392975501,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.02702702702702703}",20,0,28.385692241890133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.02631578947368421}",30,0,28.537440373307074,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.02564102564102564}",20,0,-17.818726218074005,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.025}",35,0,24.96986473115093,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.024390243902439025}",20,0,-5.050229570202575,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.023809523809523808}",20,2,23.676551510816967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.023255813953488372}",30,0,38.11324549268531,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.022727272727272728}",35,0,4.985403530700471,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.022222222222222223}",20,12,14.379190938358837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.021739130434782608}",25,16,5.732872018922782,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.02127659574468085}",20,0,20.786885684952455,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.020833333333333332}",25,0,25.41433515051368,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.02040816326530612}",25,0,33.76765283244551,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.02}",25,0,35.06357857335586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.0196078431372549}",30,0,37.96929729138169,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.019230769230769232}",20,0,32.0755409805359,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.018867924528301886}",20,3,19.68527576117684,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.018518518518518517}",20,10,21.836955541221787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.01818181818181818}",30,0,19.983950120059042,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.017857142857142856}",20,0,8.158273258605458,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.017543859649122806}",25,0,30.028323251395268,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.017241379310344827}",25,12,21.98602604486718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.01694915254237288}",30,0,35.374663579255525,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.016666666666666666}",20,4,26.685239210247097,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.01639344262295082}",30,4,44.61740015068826,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.016129032258064516}",20,0,29.73114140700066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.015873015873015872}",35,23,21.681044654836203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.015625}",25,0,34.8529790637543,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.015384615384615385}",20,6,26.411131911837806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.015151515151515152}",20,0,30.637887711431233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.014925373134328358}",20,0,-6.213066051740299,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.014705882352941176}",35,3,46.54360262503596,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.014492753623188406}",20,0,25.023612670244077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.014285714285714285}",25,0,27.862668075693573,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.014084507042253521}",25,0,39.70095304382201,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.013888888888888888}",20,0,24.88749228830406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.0136986301369863}",20,10,20.463938057889955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.013513513513513514}",25,19,10.572456013505379,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.013333333333333334}",25,0,32.63351671014212,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.013157894736842105}",20,0,23.496502900751196,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.012987012987012988}",20,6,26.000360654698923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.01282051282051282}",30,0,37.90139064249488,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.012658227848101266}",20,0,33.41137490710822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.0125}",25,0,36.71030375048838,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.012345679012345678}",30,0,41.1865044050342,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.012195121951219513}",25,0,-24.7833760781882,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.012048192771084338}",30,0,41.1836349830608,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.011904761904761904}",25,13,23.03807432441275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.011764705882352941}",25,0,27.244015329524554,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.011627906976744186}",25,0,34.823421098128456,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.011494252873563218}",20,8,20.203333970131464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.011363636363636364}",30,0,46.83189510816428,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.011235955056179775}",20,2,31.085118955539798,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.011111111111111112}",25,0,38.90434686323029,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.01098901098901099}",20,0,27.72216854628517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.010869565217391304}",20,0,17.989435969299816,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.010752688172043012}",20,10,13.987248378504304,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.010638297872340425}",20,7,24.48954259933461,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.010526315789473684}",30,12,33.13956566657052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.010416666666666666}",25,0,37.186487776711814,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.010309278350515464}",20,0,27.599881911544372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.01020408163265306}",25,0,40.542746144693574,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.010101010101010102}",25,14,20.979256911305455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.01}",25,3,18.034792045802046,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.009900990099009901}",20,0,29.139111629195995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.5, 'e': 0}",25,0,33.83635080122322,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.5, 'e': 0}",20,0,9.485091796121498,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
3,True,"{'a': 0.5, 'e': 0}",35,0,37.68172892675801,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.5, 'e': 0}",20,0,27.7583872897212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.5, 'e': 0}",30,0,4.151991210469776,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
6,True,"{'a': 0.5, 'e': 0}",25,0,34.514803839590314,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.5, 'e': 0}",20,7,24.187086685608858,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.5, 'e': 0}",25,15,20.725722624090146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.5, 'e': 0}",30,0,44.587130562880226,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0.5, 'e': 0}",35,15,42.264870939128954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.5, 'e': 0}",30,0,42.63243829083311,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0.5, 'e': 0}",20,0,29.69166155722114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0.5, 'e': 0}",25,0,33.070549326673074,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.5, 'e': 0}",35,5,50.34136421337206,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.5, 'e': 0}",20,0,36.145960705727774,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0.5, 'e': 0}",25,0,38.227198372057195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0.5, 'e': 0}",25,0,33.898766666849106,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.5, 'e': 0}",25,0,33.47296822848452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0.5, 'e': 0}",20,10,21.02822297553456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.5, 'e': 0}",20,11,15.880058071253318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
